3_NDVI-C0/date,3_NDVI-C0/min,3_NDVI-C0/max,3_NDVI-C0/mean,3_NDVI-C0/stDev,3_NDVI-C0/sampleCount,3_NDVI-C0/noDataCount,3_NDVI-C0/median,3_NDVI-C0/p10,3_NDVI-C0/p90,3_NDVI-C0/cloudCoveragePercent
2020-08-08T00:00:00.000Z,-0.09433962404727936,0.8017560243606567,0.3999246203273899,0.33460536321118184,2343,1739,0.24743230640888214,0.0035587188322097063,0.7582865953445435,0
2020-08-13T00:00:00.000Z,-0.39612188935279846,0.8534482717514038,0.3254565008775649,0.45831210561452446,2343,1739,0.17759563028812408,-0.20853079855442047,0.8085631132125854,0
2020-08-18T00:00:00.000Z,-0.46630728244781494,0.8742459416389465,0.29948531363825504,0.48917457316801305,2343,1739,0.19615912437438965,-0.26923078298568726,0.8141361474990845,0
2020-08-23T00:00:00.000Z,-0.4080459773540497,0.844939649105072,0.2775641272657105,0.4899515119109756,2343,1739,0.13650794327259064,-0.2921348214149475,0.7945007085800171,0
2020-08-28T00:00:00.000Z,-0.40616247057914734,0.837247908115387,0.2820744776685062,0.4750581851832737,2343,1739,0.11702127754688263,-0.26940637826919556,0.7868263721466064,0
2020-09-02T00:00:00.000Z,-0.10804019868373871,0.7720256447792053,0.34351535948106676,0.3450620998630161,2343,1739,0.16649214923381805,-0.04862023517489433,0.7177565097808838,0
2020-09-07T00:00:00.000Z,-0.03463687002658844,0.7520620822906494,0.34641121577476097,0.3125549011609317,2343,1739,0.13069908320903778,0.015625,0.6915290355682373,0
2020-09-12T00:00:00.000Z,-0.02864259108901024,0.7652909159660339,0.3585966412935543,0.32138045361133083,2343,1739,0.15951594710350037,0.0035756854340434074,0.7113005518913269,0
2020-09-17T00:00:00.000Z,-0.09398099035024643,0.7527872323989868,0.32280632350204463,0.34405094718339146,2343,1739,0.11734163761138916,-0.05349794402718544,0.6999157071113586,0
2020-09-22T00:00:00.000Z,-0.0763888880610466,0.7726819515228271,0.3343501891191069,0.35687889800165845,2343,1739,0.12643678486347198,-0.04968944191932678,0.7195530533790588,0
2020-09-27T00:00:00.000Z,-0.1265822798013687,0.8293384313583374,0.34802780987691834,0.38461949485085595,2343,1739,0.15272244811058044,-0.07672955840826035,0.7702469825744629,0
2020-10-02T00:00:00.000Z,-0.1325966864824295,0.8031007647514343,0.32664365409171875,0.39235841639703367,2343,1739,0.15350224077701569,-0.10288065671920776,0.7539592981338501,0
2020-10-07T00:00:00.000Z,-0.24709784984588623,0.8225806355476379,0.3053225416937594,0.4262450108680715,2343,1739,0.24561403691768646,-0.20245398581027985,0.7634232640266418,0
2020-10-12T00:00:00.000Z,-0.16993464529514313,0.7369397878646851,0.30160556748526407,0.35615388244207513,2343,1739,0.2734299600124359,-0.12629400193691254,0.6826417446136475,0
2020-10-17T00:00:00.000Z,-0.38755980134010315,0.8246833682060242,0.3200588529636163,0.4540484003281754,2343,1739,0.5139977335929871,-0.29718005657196045,0.7693023085594177,0
2020-10-22T00:00:00.000Z,-0.15776397287845612,0.7590113282203674,0.31938175230081983,0.3424691724164953,2343,1739,0.35283362865448,-0.08387096971273422,0.6958613991737366,0
2020-10-27T00:00:00.000Z,-0.2792511582374573,0.799785315990448,0.23974777895044405,0.44653943836813054,2343,1739,-0.12058823555707932,-0.23391813039779663,0.7377654910087585,0
2020-11-01T00:00:00.000Z,0.003528581466525793,0.33265408873558044,0.17119688080278356,0.10926958941836834,2343,1739,0.10701107233762741,0.04354354366660118,0.29927006363868713,0
2020-11-06T00:00:00.000Z,-0.18431372940540314,0.7866842150688171,0.28993809878049764,0.37315716764788676,2343,1739,0.09795918315649033,-0.11072664707899094,0.725382924079895,0
2020-11-16T00:00:00.000Z,-0.18024031817913055,0.7590507864952087,0.2602098658280018,0.38331530038501666,2343,1739,-0.04481792822480202,-0.14165498316287994,0.6985871195793152,0
2020-12-01T00:00:00.000Z,-0.1393103450536728,0.7357466220855713,0.2762606974370428,0.3352998865527972,2343,1739,0.019431987777352333,-0.07941176742315292,0.6754448413848877,0
2020-12-06T00:00:00.000Z,-0.02633814699947834,0.6437177062034607,0.27180786651745387,0.2539726117499686,2343,1739,0.076492540538311,0.0026478376239538193,0.582131564617157,0
2020-12-11T00:00:00.000Z,-0.13870541751384735,0.7338864207267761,0.2679017695235182,0.32244951174218944,2343,1739,0.1205211728811264,-0.09798657894134521,0.6493551731109619,0
2020-12-21T00:00:00.000Z,-0.17378048598766327,0.6874781847000122,0.2124525262372469,0.3324972105574229,2343,1739,0.009803921915590763,-0.13782991468906403,0.6122950911521912,0
2020-12-26T00:00:00.000Z,-0.1381872147321701,0.6834482550621033,0.23942765434093718,0.3043272659246772,2343,1739,0.02319587580859661,-0.08173076808452606,0.6089673042297363,0
2020-12-31T00:00:00.000Z,-0.2045743316411972,0.6683184504508972,0.18443292703800265,0.34685788749944807,2343,1739,-0.10144927352666855,-0.17480719089508057,0.5919433236122131,0
2021-01-05T00:00:00.000Z,-0.11135611683130264,0.6095936298370361,0.22038747871561348,0.26899960311590415,2343,1739,0.007905138656497002,-0.059957172721624374,0.5503988265991211,0
2021-01-10T00:00:00.000Z,-0.3636363744735718,0.6516648530960083,0.13236400048365657,0.3874418196000016,2343,1739,-0.1626984179019928,-0.2852233648300171,0.5878973603248596,0
2021-01-15T00:00:00.000Z,-0.2415812611579895,0.6357640027999878,0.18264572215359057,0.33759300712958107,2343,1739,-0.03485254570841789,-0.18018017709255219,0.5848388075828552,0
2021-02-04T00:00:00.000Z,0.005452562589198351,0.521797776222229,0.23811271464504566,0.1942896170482603,2343,1739,0.08384457975625992,0.03901895135641098,0.4830053746700287,0
2021-02-09T00:00:00.000Z,-0.25645437836647034,0.6456407904624939,0.17045139177202778,0.34230913261544504,2343,1739,-0.11336717754602432,-0.18600954115390778,0.5805687308311462,0
2021-02-14T00:00:00.000Z,-0.19581465423107147,0.6361072063446045,0.18566170551302225,0.32708266909989553,2343,1739,-0.06796116381883621,-0.15474209189414978,0.5768608450889587,0
2021-02-24T00:00:00.000Z,-0.17780938744544983,0.6534488797187805,0.18328352219159944,0.31561303539632657,2343,1739,-0.04932735487818718,-0.14407987892627716,0.5705660581588745,0
2021-03-06T00:00:00.000Z,-0.2244274765253067,0.7179080843925476,0.18871533900918777,0.3488332526064369,2343,1739,-0.05832449719309807,-0.17977528274059296,0.6179295778274536,0
2021-03-21T00:00:00.000Z,-0.22264151275157928,0.8089368343353271,0.22238232930567092,0.3811726286773356,2343,1739,-0.07918968796730042,-0.1656050980091095,0.7050746083259583,0
2021-04-15T00:00:00.000Z,-0.24038460850715637,0.8749054074287415,0.2827334435225314,0.41488892564109664,2343,1739,0.0036231884732842445,-0.1679389327764511,0.7819076180458069,0
2021-04-20T00:00:00.000Z,-0.11889862269163132,0.8421907424926758,0.3353329169026586,0.34673604374139105,2343,1739,0.10769230872392654,-0.044096726924180984,0.754648745059967,0
2021-04-25T00:00:00.000Z,-0.2673267424106598,0.862673819065094,0.24822234204470692,0.4664659975244077,2343,1739,-0.1370716542005539,-0.234806627035141,0.7919793128967285,0
2021-04-30T00:00:00.000Z,-0.27330175042152405,0.8701536059379578,0.3540876731315063,0.39804984399961846,2343,1739,0.27881041169166565,-0.1101871132850647,0.8020111918449402,0
2021-05-05T00:00:00.000Z,-0.16004814207553864,0.864973783493042,0.3105065398633675,0.43800727889977004,2343,1739,-0.06273062527179718,-0.13625304400920868,0.8062707185745239,0
2021-05-10T00:00:00.000Z,-0.10164569318294525,0.8478572964668274,0.3452354695161097,0.4044831893342585,2343,1739,0.008301886729896069,-0.06976744532585144,0.793971061706543,0
2021-05-15T00:00:00.000Z,-0.4711359441280365,0.8885751962661743,0.19408636910236438,0.607904402520323,2343,1739,-0.31456953287124634,-0.4334600865840912,0.8479176163673401,0
2021-05-20T00:00:00.000Z,-0.3851030170917511,0.8832998275756836,0.25779118316112365,0.5520103471981758,2343,1739,-0.09922928363084793,-0.33535659313201904,0.8455266356468201,0
