time,Tau,H,LE,co2_flux,ET,max_wind_speed,wind_dir,SWTop,SWBottom,LWTop,LWBottom,Rs,Rl,Rn,Ta,RH,Tw,T_ir,ws,ew,ea,de,dt,le_model
1/5/2023 0:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1/5/2023 0:30,-0.145503,23.2775,32.06746868,NaN,NaN,2.22985,350.808,-2.576807333,3.046470333,342.0252667,401.5064333,-5.623278,-59.48116,-65.10444,13.26333333,86.63333333,19.65066667,18.30333333,0.977513,22.8237809,13.17520494,9.648575962,6.38733334,32.06746868
1/5/2023 1:00,-0.0362,29.7295,44.0742,NaN,0.0642,2.86619,12.5873,-3.772530333,2.598695333,335.4861667,399.7674,-6.371226,-64.28123667,-70.65246,12.68666667,90.53333333,19.40466667,18.07333333,1.76287,22.4780812,13.25927841,9.218802797,6.718,55.25527302
1/5/2023 1:30,-0.0455,27.055,55.9117,NaN,0.0814,3.4257,328.1,-3.182644333,3.216949333,322.4337667,398.3906667,-6.399594,-75.95691667,-82.35651667,12.46333333,90.23333333,19.278,17.77666667,2.19864,22.30187169,13.02332219,9.278549497,6.81466667,69.36064623
1/5/2023 2:00,-0.170085,61.3623,29.49200692,NaN,NaN,2.63082,355.397,-4.225432,2.980718667,316.6647333,395.999,-7.206150333,-79.33425333,-86.54040333,12.03,89.93333333,19.08,17.31333333,0.921484,22.02884891,12.61564187,9.413207047,7.05,29.49200692
1/5/2023 2:30,-0.00834,22.2519,27.5163,4.66269,0.04,2.15849,16.3271,-3.966116667,4.048955667,314.8099,394.4068333,-8.015072,-79.59701,-87.61208,12.06,91.1,18.858,17.07,1.36387,21.72621393,12.80455638,8.921657547,6.798,41.37113567
1/5/2023 3:00,-0.257735,NaN,54.6114,-10.8158,0.0794,3.64591,286.597,-4.174759333,3.429831,312.0787,392.7127,-7.604589667,-80.63398667,-88.23857333,11.30666667,92.83333333,18.644,16.79,0.665105,21.43793473,12.41523113,9.022703606,7.33733333,20.40355396
1/5/2023 3:30,-0.0153,39.8438,51.24160265,-13.8483,NaN,2.98362,77.796,-4.392362333,3.11178,309.6293,390.9100667,-7.504142,-81.28076,-88.78490333,10.94666667,92.4,18.42166667,16.45666667,1.66051,21.14198059,12.06581749,9.076163108,7.475,51.24160265
1/5/2023 4:00,-0.236099,NaN,19.72714993,NaN,NaN,2.07371,84.021,-3.182951,3.396654667,313.6816667,388.4574,-6.579605667,-74.77573,-81.35533333,10.67333333,94.53333333,18.28733333,16.23333333,0.656141,20.96490403,12.1221356,8.842768432,7.614,19.72714993
1/5/2023 4:30,-0.0982,NaN,298.874,NaN,0.43433,1.95239,292.034,-3.300242,4.260999,322.5346667,385.5800667,-7.561241667,-63.04539,-70.60663333,10.93333333,95.16666667,18.057,16.04666667,0.696597,20.66430133,12.41609802,8.248203305,7.12366667,19.5352905
1/5/2023 5:00,-0.0908,NaN,41.92115489,NaN,NaN,2.71381,20.5906,-3.151414333,3.147526333,317.3742,385.9418333,-6.298940667,-68.56758333,-74.86652333,9.706666667,94.93333333,17.81933333,15.57333333,1.37825,20.35808989,11.4121429,8.945946989,8.112666663,41.92115489
1/5/2023 5:30,-0.111171,91.5932,20.34686324,NaN,NaN,2.3977,62.535,12.61625133,8.969421667,318.5077333,382.6421333,3.646827333,-64.13442333,-60.48759333,9.806666667,95.8,17.67666667,15.35666667,0.697284,20.1761916,11.59378968,8.58240192,7.870000003,20.34686324
1/5/2023 6:00,-0.138791,98.096,56.5005,NaN,0.0824,2.37833,86.9796,84.91477,35.76674,312.5275,384.8741,49.14801667,-72.34657,-23.19855967,10.36333333,94.93333333,17.574,15.22333333,1.07858,20.04617485,11.92457036,8.121604494,7.21066667,29.78332059
1/5/2023 6:30,-0.0256,NaN,23.01441593,7.10684,NaN,2.07072,95.4123,172.7864333,57.94041667,308.0477333,386.4964,114.846,-78.44867,36.39734667,11.26333333,91.16666667,17.542,15.31,0.862462,20.00580041,12.15740145,7.848398956,6.27866667,23.01441593
1/5/2023 7:00,-0.0745,59.7896,21.5350016,NaN,NaN,2.29223,103.884,284.0163333,57.97646667,313.8355,389.5265,226.0398333,-75.69103,150.3488333,12.88333333,84.3,17.582,15.63,0.838914,20.0562796,12.50625183,7.550027774,4.69866667,21.5350016
1/5/2023 7:30,-0.0192,NaN,95.8705,NaN,0.141835,0.988883,357.86,403.3644,54.58444333,318.8847667,392.4680333,348.7799333,-73.58325,275.1967,14.46,72.95,17.71633333,16.10333333,0.38402,20.22662273,11.98975406,8.236868669,3.25633333,10.75461584
1/5/2023 8:00,-0.031,57.9753,11.9607385,-14.9073,NaN,1.08109,353.02,520.9502333,46.59676333,324.8984,397.5986667,474.3534333,-72.70031667,401.6530667,15.36666667,69.66333333,17.899,16.80666667,0.422665,20.46028735,12.13723181,8.323055531,2.53233333,11.9607385
1/5/2023 8:30,-0.00919,28.3959,24.5758,-1.21777,0.0362,1.53581,68.4456,631.3476,39.5795,332.0634667,404.2778,591.7681,-72.21433667,519.5537333,16.46333333,63.64333333,18.12066667,17.84666667,0.812335,20.7470115,11.89228878,8.854722717,1.65733334,24.45620401
1/5/2023 9:00,-0.0407,68.9392,48.3431,-8.99352,0.0716,1.17099,16.6083,729.4635,32.69725667,339.7917333,411.9688,696.7662667,-72.17706333,624.5891667,17.67,59.59,18.517,19.14666667,0.446507,21.26844064,12.01794828,9.250492361,0.847,14.04339261
1/5/2023 9:30,-0.240984,NaN,17.32619782,12.5981,-0.0413,2.97488,105.134,817.0344,27.87997,346.6679,417.8005667,789.1544333,-71.13267667,718.0217667,18.03666667,58.66666667,19.17466667,20.10333333,0.506987,22.15901802,12.10759553,10.05142249,1.138,17.32619782
1/5/2023 10:00,-0.232432,NaN,77.9928,8.07092,0.114969,3.51203,75.7423,893.9658,29.76456333,351.6784,424.2032333,864.2012,-72.52484,791.6763667,18.86333333,57.71333333,19.76166667,21.08333333,0.903111,22.98128375,12.54309357,10.43819018,0.89833334,32.05127085
1/5/2023 10:30,-0.393467,51.3539,17.84476984,NaN,-0.251041,3.41767,286.333,955.2877667,30.76010667,354.3353667,429.1852667,924.5276667,-74.84987667,849.6778333,19.82666667,51.58666667,20.29333333,21.99,0.443063,23.7489434,11.90308464,11.84585875,0.46666666,17.84476984
1/5/2023 11:00,-0.428806,35.7722,30.92513161,-1.40201,NaN,4.45783,33.4034,995.2231,32.78412,357.4464667,435.224,962.4390667,-77.77758667,884.6614667,20.66333333,49.14333333,21.286,23.30666667,0.683759,25.24240834,11.94002118,13.30238716,0.62266667,30.92513161
1/5/2023 11:30,-0.114461,45.0877,39.77275613,-4.15339,NaN,3.19126,116.427,1035.938333,33.10572,360.9965333,440.7776,1002.832533,-79.78109333,923.0513333,21.24666667,42.23333333,22.03466667,23.91666667,0.740964,26.42243938,10.63507393,15.78736545,0.788,39.77275613
1/5/2023 12:00,-0.752835,NaN,31.8354296,NaN,NaN,4.69998,193.214,1042.006,33.43879333,366.7392,447.0253667,1008.567333,-80.28617,928.2812667,22.27,38.74,23.09633333,24.94,0.526186,28.17832928,10.38355396,17.79477532,0.82633333,31.8354296
1/5/2023 12:30,-0.319607,NaN,25.98768859,NaN,-0.275522,3.74166,49.1242,1044.500333,35.11678,366.8379333,449.6024333,1009.383667,-82.76453333,926.6190667,22.30666667,40.12666667,23.88966667,25.34333333,0.407066,29.55610204,10.77920144,18.7769006,1.583,25.98768859
1/5/2023 13:00,-0.335611,35.3562,243.373,-1.2438,0.35813,7.22769,322.299,1017.533,37.12851667,365.7768667,450.7976333,980.4042,-85.02080333,895.3834333,22.71666667,36.76333333,25.477,25.55,1.89661,32.49025943,10.12427022,22.36598921,2.76033333,144.2264999
1/5/2023 13:30,-0.401111,12.9214,120.71,-1.24333,0.177659,6.79313,25.4314,985.7755667,37.93575,367.1201333,453.2918667,947.8398,-86.17171667,861.6680667,23.25,35.08666667,26.04433333,26.11333333,1.62159,33.59889344,9.97890561,23.61998783,2.79433333,130.2265826
1/5/2023 14:00,-0.476951,NaN,188.2676438,NaN,NaN,11.1944,353.126,952.3915333,42.17498,374.1574333,457.7849667,910.2166,-83.62755333,826.589,23.63333333,39.56333333,26.949,26.64666667,2.3149,35.43495123,11.51476616,23.92018507,3.31566667,188.2676438
1/5/2023 14:30,-0.203914,43.4987,234.115,-1.20192,0.344646,8.57558,336.304,936.9057667,48.17081333,394.2195667,458.8534667,888.735,-64.63394333,824.1010333,23.36333333,52.24333333,26.932,27.02,4.04423,35.39965947,14.9602072,20.43945227,3.56866667,281.0502766
1/5/2023 15:00,-0.130487,46.7518,279.308,-0.794934,0.411187,7.27677,318.922,826.6225667,50.38599667,384.5445667,459.9236333,776.2366,-75.3791,700.8575,23.04666667,51.06666667,26.79333333,27.44333333,3.88613,35.11293101,14.34665424,20.76627677,3.74666666,274.3815339
1/5/2023 15:30,-0.238727,68.7147,291.406,-1.31558,0.428952,9.38341,292.848,672.0711333,49.70486,371.0888333,459.2704333,622.3662667,-88.18159333,534.1846667,22.88666667,52.59333333,26.736,27.44,4.41701,34.99497232,14.6334153,20.36155702,3.84933333,305.7864833
1/5/2023 16:00,-0.138137,79.0532,391.043,-1.3092,0.575412,9.05957,286.256,567.2256,52.09339333,365.8485333,457.6518,515.1322,-91.80325667,423.3289,22.59333333,55.16666667,26.85066667,27.37666667,5.51977,35.23123594,15.079321,20.15191494,4.25733334,378.1953809
1/5/2023 16:30,-0.129619,75.8745,371.951,-1.12413,0.547067,9.16145,282.534,450.2115,54.74008,362.173,455.5263333,395.4714333,-93.35336333,302.1180667,22.31666667,59.13666667,26.66266667,27.10666667,5.06155,34.84459819,15.89549478,18.94910341,4.346,326.1002368
1/5/2023 17:00,-0.13111,74.5453,353.763,-0.944264,0.519897,8.12286,273.764,327.5915667,53.99209,358.3899,451.9904333,273.5994333,-93.60054,179.9989333,21.87,58.68666667,26.31266667,26.54666667,4.77592,34.13463197,15.35175268,18.78287929,4.44266667,304.9987982
1/5/2023 17:30,-0.121773,61.7417,312.074,-0.834263,0.458252,8.92972,285.654,212.4464,48.15294667,353.1186,448.2562667,164.2934667,-95.13762333,69.15582333,21.24666667,60.58,25.89833333,26.03333333,5.12122,33.31048835,15.25507764,18.05541072,4.65166666,314.3834836
1/5/2023 18:00,-0.0951,56.3983,241.31,-0.859395,0.35405,7.18365,287.62,100.01804,31.52616667,348.8979667,444.2095333,68.49186333,-95.31154333,-26.8196902,20.57,62.46,25.37966667,25.47666667,3.70817,32.30329951,15.08859505,17.21470445,4.80966667,217.0391721
1/5/2023 18:30,-0.135184,NaN,148.87,NaN,0.218199,5.56248,345.084,17.49073233,7.267371,345.2657333,439.6955667,10.22336257,-94.42985333,-84.20649,19.79666667,67.37333333,24.91933333,24.86666667,2.47902,31.43173185,15.5168491,15.91488275,5.12266666,134.1412629
1/5/2023 19:00,-0.0218,30.1921,100.141,-2.41141,0.14666,3.38094,349.492,-4.076239,3.407809667,341.4651333,434.1619667,-7.484048333,-92.69684,-100.1808967,19.08,69.84333333,24.653,23.99,1.88675,30.93689573,15.38568238,15.55121336,5.573,99.76025613
1/5/2023 19:30,-0.130954,NaN,59.9482,-4.45575,0.0877,3.81208,328.513,-5.098143667,3.399847,337.8423333,430.7425333,-8.497991,-92.90024,-101.3982667,18.18333333,75.21666667,24.36333333,23.52,1.15556,30.40643374,15.66665791,14.73977583,6.18,57.9111642
1/5/2023 20:00,-0.0824,32.8477,89.3886,-1.85644,0.130749,3.02479,310.159,-4.647666,3.735968333,335.0732,427.8729,-8.383634,-92.79966667,-101.1833,17.64333333,77.18666667,24.06633333,23.05666667,1.15739,29.8707977,15.54068447,14.33011323,6.423,56.39080116
1/5/2023 20:30,-0.0559,34.0312,99.6195,-1.27234,0.14568,4.04383,317.021,-4.090280333,3.698698,333.2687667,425.7473333,-7.788978333,-92.47857333,-100.2675433,17.28,78.52666667,23.833,22.73666667,1.92214,29.45577658,15.45240195,14.00337463,6.553,91.51591812
1/5/2023 21:00,-0.0596,10.6875,75.9213,NaN,0.111004,3.55169,306.774,-3.899106333,4.001188333,333.0605,424.1292333,-7.900294667,-91.06872,-98.96902,17.30333333,78.29333333,23.585,22.39,1.40172,29.02019287,15.42919959,13.59099327,6.28166667,64.77260811
1/5/2023 21:30,-0.0517,13.3943,70.1529,NaN,0.102534,3.09329,298.957,-4.228869333,3.362766667,331.3696333,421.6711667,-7.591635667,-90.3015,-97.89313667,16.58666667,82.16666667,23.328,21.96,1.17065,28.57474312,15.47427532,13.10046781,6.74133333,52.14261298
1/5/2023 22:00,-0.0297,23.5409,63.8349,-0.266106,0.0933,2.61163,336.928,-3.745295667,4.163845667,334.7142667,420.574,-7.909141333,-85.85974,-93.76888333,16.82333333,79.47,23.136,21.73333333,1.53137,28.24586186,15.19277215,13.05308971,6.31266667,67.96297396
1/5/2023 22:30,-0.0301,26.0767,65.9749,-1.19558,0.0964,2.81668,338.805,-3.77775,4.149602667,334.4810333,419.3726333,-7.927352333,-84.89159667,-92.81895333,16.65666667,81,22.984,21.51333333,1.64196,27.98784572,15.32248255,12.66536317,6.32733333,70.70646701
1/5/2023 23:00,-0.0373,24.2694,52.4521,-1.56653,0.0766,2.85822,309.355,-3.836187,3.846281333,331.4918,418.157,-7.682468333,-86.66521,-94.34767667,16.51,82.2,22.80033333,21.28,1.21728,27.6788233,15.40536612,12.27345719,6.29033333,50.79679548
1/5/2023 23:30,-0.325923,NaN,74.0854,NaN,0.108176,2.3858,349.697,-3.680491333,3.575702667,339.7562667,416.4865333,-7.256194667,-76.73028667,-83.98647667,16.19,83.86666667,22.497,20.98666667,0.608865,27.17497985,15.40104871,11.77393114,6.307,24.37369759
2/5/2023 0:00,-0.015,35.4123,31.0074,NaN,0.0452,1.8669,43.448,-5.160271333,2.729364,334.9091667,413.5692333,-7.889635333,-78.66009667,-86.54973,14.99666667,90.06666667,22.23366667,20.56666667,1.04629,26.74409057,15.32372656,11.42036401,7.237,40.62664305
2/5/2023 0:30,-0.017,21.7507,37.9944,NaN,0.0554,2.49522,10.7201,-4.389854333,3.457138,334.576,411.4484667,-7.846992333,-76.87248667,-84.71947667,14.44666667,92.16666667,21.939,20.27333333,1.61158,26.26901609,15.13508953,11.13392656,7.49233333,61.00692545
2/5/2023 1:00,-9999,NaN,NaN,NaN,-9999,-9999,-9999,-4.413888667,3.976348,324.7424333,409.5449667,-8.390236333,-84.80256,-93.1928,14.16666667,91.53333333,21.71566667,19.9,NaN,25.91387545,14.76148592,11.15238953,7.549,NaN
2/5/2023 1:30,-0.0869,62.6655,101.191,NaN,0.147368,2.63188,73.331,-4.838812,3.191544333,321.4966,407.0881333,-8.030356,-85.59150667,-93.62186,13.34333333,92.83333333,21.509,19.55333333,1.33954,25.58898178,14.19188532,11.39709646,8.16566667,51.90734641
2/5/2023 2:00,-0.0167,34.1238,47.036,NaN,0.0685,2.11708,90.0112,-3.158614333,3.177682,331.0705333,404.7852333,-6.336296,-73.71469667,-80.05099,12.73,94.63333333,21.27833333,19.33666667,1.10347,25.23056654,13.89912857,11.33143797,8.54833333,42.51326632
2/5/2023 2:30,-0.117861,NaN,47.4372,NaN,0.0691,2.98096,96.8857,-2.222773667,3.471386667,351.1098,404.8422333,-5.694159667,-53.73242,-59.42658667,12.81,95.3,20.992,19.36,0.975155,24.79176336,14.07050808,10.72125528,8.182,35.54661135
2/5/2023 3:00,-0.199478,74.5533,107.571,NaN,0.156665,1.98427,137.662,-2.835224333,2.857232,350.2898,404.3683333,-5.692456333,-54.07853667,-59.77099333,12.56666667,95.46666667,20.77733333,19.12,0.563725,24.46717759,13.87231891,10.59485869,8.21066666,20.30679482
2/5/2023 3:30,-0.0927,54.4116,12.98248439,NaN,NaN,2.01465,106.545,-2.439089333,3.515661,348.6548667,403.6473333,-5.954750667,-54.99251333,-60.94726667,13.16333333,95.46666667,20.54733333,18.91666667,0.393675,24.12353493,14.42422011,9.699314823,7.384,12.98248439
2/5/2023 4:00,-0.104731,41.8743,162.674,NaN,0.236973,2.28079,347.746,-3.015340667,3.322882667,334.8301,401.9731333,-6.338223,-67.14303667,-73.48125333,13.35333333,95.43333333,20.309,18.48,0.831302,23.77190007,14.59886573,9.173034339,6.95566667,25.92691009
2/5/2023 4:30,-0.0297,29.6282,61.00482244,NaN,NaN,3.25178,43.3993,-3.166394333,2.639740333,327.8727667,399.1653333,-5.806134667,-71.29261,-77.09874667,12.53666667,95.66666667,20.12666667,17.99666667,1.86284,23.50592082,13.87407115,9.631849668,7.59,61.00482244
2/5/2023 5:00,-0.108881,58.1217,25.9955096,NaN,NaN,2.11567,331.041,-2.098082733,3.545649667,325.2329,396.9195,-5.643732667,-71.68663,-77.33036333,12.32333333,96.1,19.90433333,17.73333333,0.809765,23.18511532,13.74319314,9.441922184,7.581,25.9955096
2/5/2023 5:30,-0.266424,NaN,579.486,NaN,0.844445,2.64776,311.317,13.63261567,6.890660667,330.5729333,395.6789667,6.7419562,-65.10602,-58.36406333,11.96333333,96.6,19.61866667,17.43333333,0.509775,22.77855036,13.49147699,9.287073369,7.65533334,16.09668061
2/5/2023 6:00,-0.103745,50.7621,10.997,NaN,0.016,3.0356,70.9133,49.57529667,10.94388267,331.7878,396.1807333,38.63141667,-64.39296,-25.76154,11.98333333,96.43333333,19.53966667,17.34333333,1.15813,22.66722297,13.48594995,9.181273023,7.55633334,36.15256627
2/5/2023 6:30,-0.0685,NaN,18.255192,NaN,NaN,2.60576,141.242,171.6244767,43.81123,330.7685,397.0963,127.8132733,-66.32778333,61.48547333,12.96,94.83333333,19.492,17.53333333,0.634602,22.6002812,14.13958597,8.460695236,6.532,18.255192
2/5/2023 7:00,-0.0459,20.3537,49.8196,8.55536,0.073,2.18932,145.719,295.1585667,52.18715333,334.6756333,400.7287333,242.9714667,-66.05316333,176.9182667,14.76,89.7,19.57133333,17.82333333,0.927965,22.71179058,15.03069112,7.681099461,4.81133333,24.23449097
2/5/2023 7:30,-0.240868,NaN,48.8312,NaN,0.0716,2.64374,108.965,297.4449667,35.49151333,337.9330667,403.5607,261.9534667,-65.62765667,196.3258,15.87333333,85.16666667,19.722,18.12666667,0.863282,22.92489014,15.32714908,7.597741058,3.84866667,22.30057653
2/5/2023 8:00,-0.087,71.5291,16.03661832,-5.00748,NaN,1.74515,344.186,506.3167667,46.70112667,337.2209667,406.7710333,459.6156667,-69.55005667,390.0656,17.21,78.13666667,19.80933333,18.55666667,0.609278,23.04921131,15.30783144,7.741379877,2.59933333,16.03661832
2/5/2023 8:30,-0.042,NaN,8.39536377,12.0419,NaN,1.49506,162.102,612.6079667,39.02621,344.5892,412.8880333,573.5817667,-68.29888,505.2828667,18.46666667,72.68666667,20.063,19.48,0.30854,23.4136618,15.4107298,8.002931997,1.59633333,8.39536377
2/5/2023 9:00,-0.0608,9.16707,16.7852,NaN,0.0248,1.51965,74.7177,711.1645667,33.12107667,352.3954,419.9278333,678.0435333,-67.53239,610.5111333,19.39666667,68.09333333,20.49133333,20.61666667,0.475908,24.04050694,15.29847218,8.742034759,1.09466666,14.14537454
2/5/2023 9:30,-0.0265,3.97554,63.325,NaN,0.0942,2.05956,323.099,798.5945333,25.63572667,360.3958,427.5678333,772.9588333,-67.17206667,705.7867667,20.69,62.19666667,20.97633333,21.71333333,0.823167,24.76794799,15.13630048,9.631647511,0.28633333,26.95674492
2/5/2023 10:00,-0.0468,NaN,21.30102418,-7.08222,NaN,1.57154,0.537443,875.7351667,26.41074333,378.7078333,432.3199333,849.3244333,-53.61214333,795.7122667,21.61666667,54.55666667,21.732,22.48333333,0.527042,25.9397055,14.05259382,11.88711168,0.11533333,21.30102418
2/5/2023 10:30,-0.014,71.6916,65.4165,1.43818,0.0972,1.3078,12.2416,928.8722333,23.68517,372.3738667,442.4217,905.1871,-70.04783333,835.1393,24.07,43.4,22.67266667,24.11,0.597089,27.46578082,12.96677423,14.49900659,-1.39733333,29.43447099
2/5/2023 11:00,-0.0533,NaN,46.04702427,-0.798414,NaN,3.0714,21.6351,967.7327667,22.78193,380.2191667,450.7522333,944.9508333,-70.53305333,874.4177667,24.94,41.55333333,23.56066667,25.22,0.851736,28.97775856,13.07700711,15.90075145,-1.37933333,46.04702427
2/5/2023 11:30,-0.36053,NaN,80.0248,-14.5708,0.118242,2.9814,39.9196,996.9034333,25.48033,384.5121,455.6676,971.4232,-71.15551667,900.2677333,25.63333333,36.88,24.19466667,25.86333333,0.441302,30.10122671,12.09388224,18.00734447,-1.43866666,27.01870223
2/5/2023 12:00,-0.256873,NaN,148.824,0.176682,0.219729,4.5265,186.531,1007.508333,30.89356,385.8207333,458.7046,976.6147,-72.88387667,903.7308,26.18666667,35.91666667,25.17,26.26333333,1.42517,31.9037508,12.16933813,19.73441267,-1.01666667,95.62463588
2/5/2023 12:30,-0.321729,NaN,63.0377,-0.559821,0.0931,5.36976,277.688,1011.531667,36.22978667,383.4822333,459.5986,975.3018667,-76.11636667,899.1854667,26.5,31.30333333,26.16633333,26.70333333,0.989071,33.84155602,10.80373472,23.03782131,-0.33366667,77.47253925
2/5/2023 13:00,-0.128165,9.15004,229.482,-0.328338,0.33906,5.82093,253.774,994.5755667,37.42546667,383.0606333,462.8034667,957.1500333,-79.74283333,877.4072,26.82,31.87666667,26.875,27.26,1.79257,35.28155161,11.21035854,24.07119307,0.055,146.7076151
2/5/2023 13:30,-0.127007,12.7596,219.24,-0.410301,0.323873,6.00715,200.451,967.3217667,39.31692667,382.1822333,465.7202333,928.0048333,-83.53802667,844.4668333,27.25666667,28.61,28.06466667,27.85333333,2.48409,37.81911908,10.32219639,27.49692269,0.808,232.2364243
2/5/2023 14:00,-0.405634,NaN,314.3722723,-1.77363,NaN,8.84841,262.107,906.0778333,40.24091667,383.7584667,468.3368667,865.8369,-84.57840667,781.2584667,27.19,37.59,28.81633333,28.23666667,3.5571,39.50307704,13.50930879,25.99376825,1.62633333,314.3722723
2/5/2023 14:30,-0.169013,46.8871,419.686,-1.20911,0.619854,10.807,282.241,840.8609,43.76558,381.4639333,468.4510333,797.0952333,-86.98713667,710.1081,26.73,43.09,28.94066667,28.50333333,4.71088,39.78781827,15.07402293,24.71379534,2.21066667,395.8406623
2/5/2023 15:00,-0.1366,55.6099,493.592,-1.10079,0.728661,10.4274,278.888,756.2607333,44.17819667,377.9933333,467.9450333,712.0825333,-89.95169667,622.1308333,26.29333333,39.59,28.83266667,28.48333333,5.65932,39.54038128,13.49852123,26.04186005,2.53933334,501.089346
2/5/2023 15:30,-0.164053,59.8016,512.314,-1.45744,0.755998,10.1588,281.358,664.2563333,45.66491,374.2090333,467.0710333,618.5914333,-92.86201667,525.7294,25.86333333,39.75333333,28.659,28.46666667,5.74804,39.14530381,13.21467253,25.93063127,2.79566667,506.7710397
2/5/2023 16:00,-0.131176,45.2313,414.13,-1.16807,0.611065,8.6057,279.043,558.621,47.82943333,372.9895667,465.0787667,510.7916,-92.08917333,418.7024,25.69666667,39.4,28.262,28.16333333,4.67243,38.25503983,12.96877406,25.28626577,2.56533333,401.7042431
2/5/2023 16:30,-0.147744,43.1996,454.903,-1.35009,0.670863,8.57731,283.788,447.8850333,52.0335,370.1152,462.6896333,395.8515,-92.57445333,303.2770333,25.43333333,39.69666667,27.891,27.72,5.10723,37.43906322,12.86420788,24.57485534,2.45766667,426.7320907
2/5/2023 17:00,-0.0986,35.619,345.205,-0.736288,0.508915,7.14685,282.825,329.5084667,53.56491,365.834,459.3495333,275.9436333,-93.51556667,182.428,25.06666667,41.96,27.47266667,27.24333333,3.80302,36.53719573,13.30485515,23.23234059,2.406,300.4003901
2/5/2023 17:30,-0.0964,22.9497,267.295,-0.208976,0.393788,6.10026,278.968,215.3269667,50.39633333,363.3266,456.4167,164.9306667,-93.09012667,71.84053,24.83,41.58333333,27.08733333,26.77666667,3.02018,35.72327045,13.00102523,22.72224522,2.25733333,233.32592
2/5/2023 18:00,-0.130924,37.4576,200.568,-1.66962,0.295204,4.41,285.23,105.3475633,36.74934,360.5965,453.0078,68.59820333,-92.41131333,-23.81311467,24.3,41.81666667,26.64633333,26.31,1.74953,34.81118252,12.66690197,22.14428054,2.34633333,131.7230827
2/5/2023 18:30,-0.0948,NaN,209.871,NaN,0.308428,4.13546,269.24,18.14397667,8.201047667,355.0333,447.9731667,9.942928733,-92.93988,-82.99695333,22.85333333,49.64333333,26.18266667,25.7,1.88327,33.87415929,13.78480663,20.08935266,3.32933334,128.6344956
2/5/2023 19:00,-0.0548,14.2039,121.436,-0.00832,0.178342,3.87883,287.437,-3.649753333,2.430432667,350.8924,443.4533333,-6.080186333,-92.56092667,-98.64110667,21.64333333,53.47,25.76066667,25.22333333,2.31439,33.04052364,13.79512905,19.24539458,4.11733334,151.4405858
2/5/2023 19:30,-0.0431,18.0575,176.284,NaN,0.258805,3.42965,303.616,-4.183376,2.855499667,349.956,440.6393667,-7.038875667,-90.68337667,-97.72225,21.46666667,56.83666667,25.42033333,24.74,1.85556,32.3812985,14.50634965,17.87494885,3.95366666,112.7713363
2/5/2023 20:00,-0.0551,11.2538,141.755,NaN,0.207969,4.35337,309.186,-4.054106,2.954709667,348.2286667,437.3557667,-7.008815333,-89.1271,-96.13591333,21.03666667,65.26,25.00833333,24.2,2.35606,31.59862162,16.22348745,15.37513416,3.97166666,123.1641112
2/5/2023 20:30,-0.0582,6.4618,108.483,NaN,0.159046,4.58675,309.879,-4.077211667,2.648289,345.5185667,433.4938,-6.725500667,-87.97522667,-94.70072667,20.06,71.09,24.75,23.53666667,2.22409,31.1163252,16.64168725,14.47463795,4.69,109.4558516
2/5/2023 21:00,-0.0269,24.4836,101.324,-0.119166,0.148464,4.24582,324.947,-3.875782,2.946077,343.7596333,430.2254667,-6.821859667,-86.46584667,-93.28770667,19.56666667,72.96,24.259,22.99,2.34309,30.21732289,16.56572699,13.6515959,4.69233333,108.7555206
2/5/2023 21:30,-0.0282,21.5933,84.2802,3.4258,0.123433,3.75016,320.418,-4.044633,3.030359667,341.3379,427.7086,-7.074992333,-86.3707,-93.44569,18.94666667,77.01,24.026,22.69666667,2.0235,29.79869574,16.82410284,12.9745929,5.07933333,89.26390167
2/5/2023 22:00,-0.0832,10.9971,61.7454,8.69546,0.0904,4.47133,281.454,-3.730617333,3.051456,339.0468,425.799,-6.782073667,-86.75223333,-93.53431,18.58333333,79.87666667,23.93766667,22.38333333,1.58802,29.64131671,17.05911765,12.58219906,5.35433334,67.93466477
2/5/2023 22:30,-0.242654,NaN,28.28339804,NaN,NaN,1.92307,214.604,-3.696336333,3.404009667,338.9539,424.2629333,-7.100346,-85.30907,-92.40941667,18.40666667,81.26666667,23.657,22.12333333,0.694331,29.14606972,17.1652616,11.98080812,5.25033333,28.28339804
2/5/2023 23:00,-0.212658,NaN,62.15720887,NaN,NaN,3.42232,117.048,-4.083581333,3.171425933,339.2774667,422.6385667,-7.255007667,-83.36111333,-90.61612,18.12,79.49666667,23.328,21.74333333,1.51309,28.57474312,16.49249288,12.08225024,5.208,62.15720887
2/5/2023 23:30,-0.0329,33.3686,71.3143,-2.47028,0.104227,3.02458,140.936,-3.947223333,2.59426,334.8817667,419.5575,-6.541483667,-84.67578667,-91.21726667,16.72666667,85.83333333,23.144,21.44666667,1.67512,28.25949899,16.30904382,11.95045516,6.41733333,68.06271794
3/5/2023 0:00,-0.033,38.8727,69.7747,-9.57478,0.101971,2.47074,148.415,-3.330395333,3.622505667,334.0634333,417.9514,-6.952901333,-83.88798333,-90.84088333,16.70333333,85.36666667,22.992,21.21333333,1.31389,28.00137404,16.19638759,11.80498645,6.28866667,52.73554242
